Frame Number,Spot Index,Spot Status,Spot Location
0,95,False,"(1553.5, 352.5)"
0,96,False,"(1807.5, 352.5)"
0,97,True,"(1257.5, 355.5)"
0,98,False,"(1029.0, 357.5)"
0,99,False,"(1100.0, 357.5)"
0,100,False,"(801.5, 359.5)"
0,101,False,"(872.5, 359.5)"
0,102,False,"(571.5, 371.0)"
0,103,False,"(642.0, 370.0)"
0,104,False,"(415.5, 373.0)"
0,105,False,"(344.5, 374.0)"
0,106,True,"(183.5, 376.5)"
0,107,False,"(1709.5, 381.5)"
0,108,False,"(1484.5, 384.0)"
0,109,True,"(1554.0, 383.0)"
0,110,False,"(1807.5, 383.0)"
0,111,False,"(1257.5, 386.0)"
0,112,False,"(1327.5, 385.0)"
0,113,False,"(1030.0, 387.5)"
0,114,False,"(1100.5, 387.5)"
0,115,False,"(802.0, 391.5)"
0,116,False,"(873.5, 390.5)"
0,117,False,"(344.5, 405.0)"
0,118,True,"(415.5, 404.5)"
0,119,False,"(111.5, 408.5)"
0,120,False,"(184.0, 407.5)"
0,121,True,"(1710.0, 412.0)"
0,122,True,"(1808.5, 414.0)"
0,123,False,"(1328.0, 415.5)"
0,124,False,"(1258.0, 416.5)"
0,125,False,"(873.5, 421.5)"
0,126,False,"(801.5, 422.5)"
0,127,False,"(643.5, 432.5)"
0,128,False,"(573.0, 434.0)"
0,129,True,"(345.5, 436.0)"
0,130,True,"(416.5, 435.5)"
0,131,True,"(184.5, 438.5)"
0,132,True,"(112.5, 439.5)"
0,133,False,"(1710.0, 443.0)"
0,134,False,"(1485.0, 445.5)"
0,135,True,"(1555.0, 444.5)"
0,136,True,"(1809.5, 444.5)"
0,137,False,"(1259.0, 447.0)"
0,138,False,"(1328.5, 446.5)"
0,139,False,"(1030.0, 450.5)"
0,140,False,"(1101.0, 450.0)"
0,141,False,"(801.5, 453.5)"
0,142,False,"(874.0, 452.5)"
0,143,False,"(644.0, 463.5)"
0,144,False,"(573.5, 464.5)"
0,145,False,"(345.5, 467.0)"
0,146,False,"(416.5, 467.0)"
0,147,True,"(112.5, 471.0)"
0,148,False,"(185.0, 470.0)"
0,149,True,"(1711.5, 474.0)"
0,150,True,"(1485.0, 476.0)"
0,151,False,"(1556.0, 475.5)"
0,152,False,"(1809.5, 475.5)"
0,153,False,"(1329.0, 478.0)"
0,154,False,"(1259.0, 479.0)"
0,155,False,"(1030.5, 482.0)"
0,156,False,"(1102.0, 481.5)"
0,157,True,"(802.5, 484.5)"
0,158,False,"(874.0, 484.0)"
0,159,False,"(574.0, 496.0)"
0,160,False,"(644.5, 495.0)"
0,161,True,"(346.5, 498.5)"
0,162,False,"(417.5, 498.5)"
0,163,False,"(186.0, 501.5)"
0,164,True,"(113.5, 502.5)"
0,165,False,"(1556.0, 506.5)"
0,166,False,"(1711.5, 505.5)"
0,167,False,"(1810.0, 504.5)"
0,168,False,"(1485.5, 507.5)"
0,169,False,"(1259.5, 510.5)"
0,170,False,"(1329.0, 509.5)"
0,171,False,"(1031.5, 512.5)"
0,172,False,"(1102.0, 512.5)"
0,173,False,"(874.0, 517.0)"
0,174,False,"(803.0, 519.0)"
0,175,False,"(645.0, 527.5)"
0,176,False,"(574.5, 528.5)"
0,177,True,"(417.5, 531.0)"
0,178,False,"(346.5, 532.0)"
0,179,True,"(186.5, 534.5)"
0,180,True,"(114.0, 535.5)"
0,181,False,"(874.5, 554.0)"
0,182,False,"(803.0, 555.0)"
0,183,True,"(575.0, 563.0)"
0,184,False,"(645.5, 562.0)"
0,185,True,"(347.0, 566.5)"
0,186,False,"(418.0, 565.5)"
0,187,False,"(187.0, 566.5)"
0,188,False,"(115.0, 567.5)"
0,189,False,"(1485.5, 577.0)"
0,190,False,"(1557.5, 576.0)"
0,191,False,"(1712.5, 575.5)"
0,192,True,"(1812.5, 575.5)"
0,193,False,"(1258.5, 580.0)"
0,194,False,"(1329.0, 579.5)"
0,195,False,"(1032.0, 582.0)"
0,196,False,"(1102.5, 581.5)"
0,197,False,"(875.0, 590.5)"
0,198,False,"(803.0, 591.5)"
0,199,False,"(576.0, 596.0)"
0,200,False,"(646.0, 595.0)"
0,201,True,"(347.0, 599.5)"
0,202,False,"(418.0, 598.5)"
0,203,True,"(1712.5, 605.5)"
0,204,True,"(1812.5, 604.5)"
0,205,True,"(1485.5, 608.0)"
0,206,False,"(1558.0, 607.5)"
0,207,False,"(1329.0, 609.5)"
0,208,False,"(1103.0, 611.5)"
0,209,False,"(1258.5, 610.5)"
0,210,False,"(1032.0, 612.5)"
0,211,True,"(1813.0, 636.0)"
0,212,False,"(1713.0, 637.0)"
0,213,False,"(1485.5, 639.5)"
0,214,True,"(1557.5, 638.5)"
0,215,False,"(1259.0, 641.5)"
0,216,True,"(1329.0, 640.5)"
0,217,False,"(1032.5, 643.5)"
0,218,False,"(1103.0, 643.0)"
0,219,False,"(876.5, 662.0)"
0,220,False,"(648.0, 664.5)"
0,221,False,"(805.5, 663.5)"
0,222,False,"(577.5, 665.5)"
0,223,True,"(1813.0, 666.5)"
0,224,True,"(347.0, 667.5)"
0,225,False,"(419.0, 667.5)"
0,226,False,"(1485.5, 670.0)"
0,227,False,"(1558.0, 669.0)"
0,228,True,"(1713.5, 668.5)"
0,229,False,"(188.5, 670.5)"
0,230,False,"(1259.0, 671.5)"
0,231,False,"(1329.5, 671.0)"
0,232,False,"(116.5, 671.5)"
0,233,False,"(1032.5, 673.5)"
0,234,True,"(1103.0, 673.5)"
0,235,False,"(876.5, 691.5)"
0,236,False,"(805.5, 693.0)"
0,237,False,"(648.0, 695.0)"
0,238,True,"(419.0, 697.5)"
0,239,True,"(578.0, 696.0)"
0,240,False,"(347.0, 698.0)"
0,241,True,"(1714.5, 699.0)"
0,242,True,"(1814.0, 698.0)"
0,243,False,"(189.5, 700.5)"
0,244,False,"(1329.5, 702.0)"
0,245,True,"(1486.0, 700.5)"
0,246,True,"(1557.5, 700.5)"
0,247,False,"(117.5, 701.5)"
0,248,False,"(1103.5, 704.0)"
0,249,False,"(1259.0, 702.5)"
0,250,False,"(1033.0, 704.5)"
0,251,False,"(806.0, 723.5)"
0,252,False,"(877.0, 723.0)"
0,253,False,"(578.0, 727.0)"
0,254,False,"(649.0, 726.0)"
0,255,False,"(348.0, 729.0)"
0,256,True,"(420.0, 729.0)"
0,257,True,"(1814.0, 729.5)"
0,258,False,"(191.0, 731.5)"
0,259,False,"(1329.5, 732.0)"
0,260,True,"(1486.0, 731.5)"
0,261,True,"(1557.5, 730.5)"
0,262,True,"(1714.5, 730.5)"
0,263,False,"(119.0, 732.5)"
0,264,False,"(1259.5, 732.5)"
0,265,True,"(1033.5, 735.5)"
0,266,False,"(1104.0, 734.5)"
0,267,False,"(807.0, 754.5)"
0,268,False,"(877.5, 753.0)"
0,269,True,"(579.0, 756.0)"
0,270,False,"(649.0, 755.0)"
0,271,True,"(349.0, 761.0)"
0,272,False,"(420.5, 760.5)"
0,273,True,"(1486.5, 762.0)"
0,274,True,"(1558.5, 761.5)"
0,275,False,"(1715.0, 761.5)"
0,276,True,"(1815.0, 760.5)"
0,277,False,"(119.5, 763.5)"
0,278,False,"(192.0, 762.5)"
0,279,False,"(1259.5, 764.0)"
0,280,True,"(1330.0, 763.0)"
0,281,True,"(1034.0, 766.0)"
0,282,False,"(1104.5, 766.0)"
0,283,False,"(807.0, 784.0)"
0,284,False,"(877.5, 783.0)"
0,285,False,"(650.0, 786.0)"
0,286,False,"(579.5, 787.0)"
0,287,False,"(348.5, 791.5)"
0,288,True,"(420.5, 791.0)"
0,289,False,"(1558.5, 792.0)"
0,290,True,"(1716.0, 791.5)"
0,291,True,"(1815.5, 791.0)"
0,292,False,"(191.0, 793.5)"
0,293,False,"(1330.5, 794.0)"
0,294,False,"(1487.0, 793.0)"
0,295,False,"(119.0, 794.5)"
0,296,True,"(1261.0, 795.0)"
0,297,True,"(1035.0, 798.0)"
0,298,False,"(1105.0, 797.0)"
0,299,True,"(808.0, 815.0)"
0,300,True,"(878.5, 814.0)"
0,301,True,"(651.0, 817.0)"
0,302,False,"(580.5, 818.0)"
0,303,True,"(349.0, 822.5)"
0,304,False,"(421.0, 822.0)"
0,305,True,"(1487.5, 824.0)"
0,306,True,"(1559.0, 822.5)"
0,307,True,"(1716.0, 823.0)"
0,308,False,"(1816.0, 823.0)"
0,309,False,"(191.0, 825.5)"
0,310,True,"(1261.5, 825.5)"
0,311,False,"(1331.0, 825.0)"
0,312,False,"(119.0, 826.5)"
0,313,True,"(1035.0, 828.0)"
0,314,False,"(1105.5, 827.5)"
0,315,True,"(879.0, 843.5)"
0,316,True,"(808.0, 845.5)"
0,317,True,"(580.5, 849.0)"
0,318,True,"(651.0, 848.0)"
0,319,True,"(349.5, 853.5)"
0,320,True,"(421.5, 853.0)"
0,321,True,"(1560.0, 854.0)"
0,322,True,"(1816.5, 854.0)"
0,323,False,"(1332.0, 855.5)"
0,324,False,"(1488.5, 854.5)"
0,325,True,"(1717.0, 854.5)"
0,326,False,"(118.5, 857.5)"
0,327,False,"(190.5, 856.5)"
0,328,False,"(1106.0, 858.0)"
0,329,True,"(1262.0, 856.5)"
0,330,False,"(1035.0, 859.0)"
0,331,False,"(808.5, 876.0)"
0,332,False,"(879.0, 874.5)"
0,333,False,"(581.0, 879.5)"
0,334,True,"(651.5, 878.5)"
0,335,True,"(349.5, 884.5)"
0,336,False,"(421.5, 884.0)"
0,337,True,"(1489.0, 885.5)"
0,338,True,"(1560.0, 885.0)"
0,339,True,"(1717.0, 885.5)"
0,340,True,"(1817.5, 885.0)"
0,341,True,"(191.0, 887.0)"
0,342,False,"(1262.0, 887.0)"
0,343,True,"(1332.0, 886.5)"
0,344,True,"(118.5, 888.0)"
0,345,False,"(1037.0, 890.0)"
0,346,False,"(1106.0, 889.0)"
0,347,False,"(880.0, 906.0)"
0,348,True,"(809.5, 907.0)"
0,349,True,"(652.0, 910.0)"
0,350,False,"(581.5, 911.0)"
0,351,True,"(350.0, 916.0)"
0,352,False,"(422.0, 915.0)"
0,353,False,"(1560.0, 915.0)"
0,354,True,"(1817.5, 915.0)"
0,355,False,"(1262.5, 916.5)"
0,356,False,"(1332.0, 916.5)"
0,357,False,"(1490.0, 915.5)"
0,358,False,"(1717.5, 916.0)"
0,359,True,"(119.0, 919.5)"
0,360,True,"(191.0, 918.5)"
0,361,False,"(1107.0, 918.5)"
0,362,True,"(1037.0, 919.5)"
0,363,True,"(880.0, 937.0)"
0,364,True,"(809.5, 938.5)"
0,365,False,"(652.5, 941.5)"
0,366,True,"(582.0, 942.5)"
0,367,False,"(350.0, 946.5)"
0,368,True,"(422.0, 946.5)"
0,369,True,"(118.5, 951.5)"
0,370,False,"(191.0, 950.5)"
0,371,True,"(880.0, 966.5)"
0,372,False,"(810.5, 969.0)"
0,373,False,"(582.0, 973.5)"
0,374,True,"(652.5, 972.5)"
0,375,False,"(422.0, 977.5)"
0,376,False,"(350.0, 978.5)"
0,377,True,"(119.0, 982.5)"
0,378,False,"(191.0, 981.5)"
0,379,True,"(810.5, 1000.0)"
0,380,False,"(582.5, 1004.0)"
0,381,True,"(653.0, 1003.0)"
0,382,False,"(350.5, 1009.0)"
0,383,False,"(422.0, 1008.5)"
0,384,False,"(120.0, 1013.5)"
0,385,True,"(192.0, 1012.5)"
0,386,False,"(807.0, 1031.0)"
0,387,True,"(583.0, 1035.0)"
0,388,False,"(653.5, 1034.0)"
0,389,True,"(350.5, 1040.5)"
0,390,False,"(422.5, 1040.0)"
0,391,False,"(191.5, 1044.0)"
0,392,False,"(119.5, 1045.0)"
0,393,False,"(807.0, 1063.0)"
0,394,False,"(654.0, 1065.0)"
0,395,False,"(584.0, 1066.0)"
30,288,True,"(420.5, 791.0)"
30,49,False,"(1553.0, 260.0)"
30,159,False,"(574.0, 496.0)"
30,265,True,"(1033.5, 735.5)"
30,249,False,"(1259.0, 702.5)"
30,63,False,"(1709.5, 288.5)"
30,123,False,"(1328.0, 415.5)"
30,101,False,"(872.5, 359.5)"
30,294,False,"(1487.0, 793.0)"
30,328,False,"(1106.0, 858.0)"
30,52,False,"(1255.5, 262.5)"
30,93,False,"(1327.0, 354.0)"
30,252,False,"(877.0, 723.0)"
30,74,False,"(415.0, 311.0)"
30,117,False,"(344.5, 405.0)"
30,15,False,"(1024.0, 182.5)"
30,160,False,"(644.5, 495.0)"
30,175,False,"(645.0, 527.5)"
30,380,False,"(582.5, 1004.0)"
30,337,True,"(1489.0, 885.5)"
30,369,True,"(118.5, 951.5)"
30,171,False,"(1031.5, 512.5)"
30,389,True,"(350.5, 1040.5)"
30,325,True,"(1717.0, 854.5)"
30,7,False,"(1709.5, 163.5)"
30,129,True,"(345.5, 436.0)"
30,346,False,"(1106.0, 889.0)"
30,327,False,"(190.5, 856.5)"
30,264,False,"(1259.5, 732.5)"
30,57,False,"(571.0, 277.5)"
30,372,False,"(810.5, 969.0)"
30,172,False,"(1102.0, 512.5)"
30,345,False,"(1037.0, 890.0)"
30,199,False,"(576.0, 596.0)"
30,102,False,"(571.5, 371.0)"
30,225,False,"(419.0, 667.5)"
30,218,False,"(1103.0, 643.0)"
30,139,False,"(1030.0, 450.5)"
30,43,False,"(644.0, 237.0)"
30,127,False,"(643.5, 432.5)"
30,126,False,"(801.5, 422.5)"
30,143,False,"(644.0, 463.5)"
30,162,False,"(417.5, 498.5)"
30,370,False,"(191.0, 950.5)"
30,152,False,"(1809.5, 475.5)"
30,331,False,"(808.5, 876.0)"
30,255,False,"(348.0, 729.0)"
30,32,True,"(567.5, 226.0)"
30,116,False,"(873.5, 390.5)"
30,169,False,"(1259.5, 510.5)"
30,350,False,"(581.5, 911.0)"
30,367,False,"(350.0, 946.5)"
30,352,False,"(422.0, 915.0)"
30,311,False,"(1331.0, 825.0)"
30,262,True,"(1714.5, 730.5)"
30,1,False,"(1023.0, 127.5)"
30,155,False,"(1030.5, 482.0)"
30,355,False,"(1262.5, 916.5)"
30,114,False,"(1100.5, 387.5)"
30,269,True,"(579.0, 756.0)"
30,323,False,"(1332.0, 855.5)"
30,28,False,"(871.5, 206.5)"
30,205,True,"(1485.5, 608.0)"
30,368,True,"(422.0, 946.5)"
30,333,False,"(581.0, 879.5)"
30,115,False,"(802.0, 391.5)"
30,111,False,"(1257.5, 386.0)"
30,88,False,"(571.5, 340.5)"
30,87,False,"(642.0, 339.5)"
30,14,False,"(871.5, 178.0)"
30,79,False,"(1553.5, 321.0)"
30,0,False,"(565.5, 115.5)"
30,394,False,"(654.0, 1065.0)"
30,228,True,"(1713.5, 668.5)"
30,395,False,"(584.0, 1066.0)"
30,383,False,"(422.0, 1008.5)"
30,140,False,"(1101.0, 450.0)"
30,66,False,"(1255.5, 293.5)"
30,305,True,"(1487.5, 824.0)"
30,2,False,"(642.5, 132.5)"
30,239,True,"(578.0, 696.0)"
30,221,False,"(805.5, 663.5)"
30,317,True,"(580.5, 849.0)"
30,324,False,"(1488.5, 854.5)"
30,30,False,"(338.0, 214.5)"
30,213,False,"(1485.5, 639.5)"
30,145,False,"(345.5, 467.0)"
30,16,False,"(338.0, 181.5)"
30,319,True,"(349.5, 853.5)"
30,191,False,"(1712.5, 575.5)"
30,222,False,"(577.5, 665.5)"
30,251,False,"(806.0, 723.5)"
30,80,False,"(1807.5, 321.0)"
30,8,False,"(1482.0, 166.5)"
30,198,False,"(803.0, 591.5)"
30,237,False,"(648.0, 695.0)"
30,365,False,"(652.5, 941.5)"
30,316,True,"(808.0, 845.5)"
30,351,True,"(350.0, 916.0)"
30,50,False,"(1807.5, 260.0)"
30,96,False,"(1807.5, 352.5)"
30,366,True,"(582.0, 942.5)"
30,134,False,"(1485.0, 445.5)"
30,304,False,"(421.0, 822.0)"
30,182,False,"(803.0, 555.0)"
30,17,False,"(799.0, 179.0)"
30,280,True,"(1330.0, 763.0)"
30,342,False,"(1262.0, 887.0)"
30,99,False,"(1100.0, 357.5)"
30,176,False,"(574.5, 528.5)"
30,195,False,"(1032.0, 582.0)"
30,272,False,"(420.5, 760.5)"
30,105,False,"(344.5, 374.0)"
30,330,False,"(1035.0, 859.0)"
30,226,False,"(1485.5, 670.0)"
30,35,False,"(1553.0, 228.5)"
30,254,False,"(649.0, 726.0)"
30,299,True,"(808.0, 815.0)"
30,108,False,"(1484.5, 384.0)"
30,189,False,"(1485.5, 577.0)"
30,165,False,"(1556.0, 506.5)"
30,128,False,"(573.0, 434.0)"
30,379,True,"(810.5, 1000.0)"
30,151,False,"(1556.0, 475.5)"
30,382,False,"(350.5, 1009.0)"
30,390,False,"(422.5, 1040.0)"
30,275,False,"(1715.0, 761.5)"
30,166,False,"(1711.5, 505.5)"
30,215,False,"(1259.0, 641.5)"
30,23,False,"(1482.0, 199.0)"
30,178,False,"(346.5, 532.0)"
30,236,False,"(805.5, 693.0)"
30,210,False,"(1032.0, 612.5)"
30,95,False,"(1553.5, 352.5)"
30,64,False,"(1482.5, 291.0)"
30,20,False,"(1709.0, 195.5)"
30,283,False,"(807.0, 784.0)"
30,48,False,"(1482.5, 260.0)"
30,190,False,"(1557.5, 576.0)"
30,364,True,"(809.5, 938.5)"
30,287,False,"(348.5, 791.5)"
30,141,False,"(801.5, 453.5)"
30,209,False,"(1258.5, 610.5)"
30,174,False,"(803.0, 519.0)"
30,267,False,"(807.0, 754.5)"
30,298,False,"(1105.0, 797.0)"
30,212,False,"(1713.0, 637.0)"
30,336,False,"(421.5, 884.0)"
30,376,False,"(350.0, 978.5)"
30,40,False,"(1255.5, 232.5)"
30,24,False,"(1255.5, 201.5)"
30,386,False,"(807.0, 1031.0)"
30,247,False,"(117.5, 701.5)"
30,154,False,"(1259.0, 479.0)"
30,233,False,"(1032.5, 673.5)"
30,373,False,"(582.0, 973.5)"
30,393,False,"(807.0, 1063.0)"
30,193,False,"(1258.5, 580.0)"
30,217,False,"(1032.5, 643.5)"
30,82,False,"(1256.5, 324.5)"
30,279,False,"(1259.5, 764.0)"
30,253,False,"(578.0, 727.0)"
60,364,True,"(809.5, 938.5)"
60,395,False,"(584.0, 1066.0)"
60,365,False,"(652.5, 941.5)"
60,312,False,"(119.0, 826.5)"
60,319,True,"(349.5, 853.5)"
60,271,True,"(349.0, 761.0)"
60,326,False,"(118.5, 857.5)"
60,282,False,"(1104.5, 766.0)"
60,366,True,"(582.0, 942.5)"
60,303,True,"(349.0, 822.5)"
60,335,True,"(349.5, 884.5)"
60,378,False,"(191.0, 981.5)"
60,393,False,"(807.0, 1063.0)"
60,367,False,"(350.0, 946.5)"
60,336,False,"(421.5, 884.0)"
60,128,False,"(573.0, 434.0)"
60,153,False,"(1329.0, 478.0)"
60,27,True,"(799.0, 207.0)"
90,255,False,"(348.0, 729.0)"
90,212,False,"(1713.0, 637.0)"
90,82,False,"(1256.5, 324.5)"
90,382,False,"(350.5, 1009.0)"
90,45,False,"(415.0, 247.5)"
90,32,True,"(567.5, 226.0)"
90,103,False,"(642.0, 370.0)"
90,60,False,"(415.0, 280.0)"
90,141,False,"(801.5, 453.5)"
90,326,False,"(118.5, 857.5)"
90,28,False,"(871.5, 206.5)"
90,247,False,"(117.5, 701.5)"
90,116,False,"(873.5, 390.5)"
90,14,False,"(871.5, 178.0)"
90,376,False,"(350.0, 978.5)"
90,74,False,"(415.0, 311.0)"
90,0,False,"(565.5, 115.5)"
90,282,False,"(1104.5, 766.0)"
90,43,False,"(644.0, 237.0)"
90,57,False,"(571.0, 277.5)"
90,33,False,"(1709.5, 226.5)"
90,178,False,"(346.5, 532.0)"
90,94,False,"(1483.5, 353.0)"
90,20,False,"(1709.0, 195.5)"
90,187,False,"(187.0, 566.5)"
90,117,False,"(344.5, 405.0)"
90,24,False,"(1255.5, 201.5)"
90,27,True,"(799.0, 207.0)"
90,128,False,"(573.0, 434.0)"
90,243,False,"(189.5, 700.5)"
90,105,False,"(344.5, 374.0)"
90,30,False,"(338.0, 214.5)"
90,145,False,"(345.5, 467.0)"
90,16,False,"(338.0, 181.5)"
90,153,True,"(1329.0, 478.0)"
120,202,False,"(418.0, 598.5)"
120,240,False,"(347.0, 698.0)"
120,179,True,"(186.5, 534.5)"
120,106,True,"(183.5, 376.5)"
120,243,False,"(189.5, 700.5)"
120,153,True,"(1329.0, 478.0)"
150,77,False,"(1709.5, 319.5)"
150,153,True,"(1329.0, 478.0)"
180,153,True,"(1329.0, 478.0)"
180,183,False,"(575.0, 563.0)"
210,153,True,"(1329.0, 478.0)"
210,183,False,"(575.0, 563.0)"
240,187,False,"(187.0, 566.5)"
240,39,True,"(1099.5, 233.5)"
240,112,False,"(1327.5, 385.0)"
240,18,False,"(181.0, 182.5)"
240,183,False,"(575.0, 563.0)"
240,153,True,"(1329.0, 478.0)"
270,169,False,"(1259.5, 510.5)"
270,101,False,"(872.5, 359.5)"
270,18,False,"(181.0, 182.5)"
270,183,False,"(575.0, 563.0)"
270,77,True,"(1709.5, 319.5)"
270,128,False,"(573.0, 434.0)"
300,37,False,"(1326.0, 231.5)"
300,54,False,"(1099.0, 264.5)"
300,166,False,"(1711.5, 505.5)"
300,340,True,"(1817.5, 885.0)"
300,187,False,"(187.0, 566.5)"
300,258,False,"(191.0, 731.5)"
300,312,False,"(119.0, 826.5)"
300,18,False,"(181.0, 182.5)"
300,183,False,"(575.0, 563.0)"
300,169,False,"(1259.5, 510.5)"
300,101,False,"(872.5, 359.5)"
330,356,False,"(1332.0, 916.5)"
330,150,True,"(1485.0, 476.0)"
330,121,True,"(1710.0, 412.0)"
330,227,False,"(1558.0, 669.0)"
330,292,False,"(191.0, 793.5)"
330,367,False,"(350.0, 946.5)"
330,276,True,"(1815.0, 760.5)"
330,242,True,"(1814.0, 698.0)"
330,68,True,"(1028.0, 295.5)"
330,309,False,"(191.0, 825.5)"
330,211,True,"(1813.0, 636.0)"
330,278,False,"(192.0, 762.5)"
330,354,False,"(1817.5, 915.0)"
330,82,False,"(1256.5, 324.5)"
330,64,False,"(1482.5, 291.0)"
330,83,False,"(1029.0, 327.0)"
330,226,False,"(1485.5, 670.0)"
330,94,False,"(1483.5, 353.0)"
330,128,False,"(573.0, 434.0)"
330,52,False,"(1255.5, 262.5)"
330,258,False,"(191.0, 731.5)"
330,1,False,"(1023.0, 127.5)"
330,79,False,"(1553.5, 321.0)"
330,221,False,"(805.5, 663.5)"
330,275,False,"(1715.0, 761.5)"
330,263,False,"(119.0, 732.5)"
330,243,False,"(189.5, 700.5)"
330,48,False,"(1482.5, 260.0)"
330,116,False,"(873.5, 390.5)"
330,35,False,"(1553.0, 228.5)"
330,311,False,"(1331.0, 825.0)"
330,17,False,"(799.0, 179.0)"
330,212,False,"(1713.0, 637.0)"
330,257,True,"(1814.0, 729.5)"
330,352,False,"(422.0, 915.0)"
330,209,False,"(1258.5, 610.5)"
330,189,False,"(1485.5, 577.0)"
330,25,False,"(1326.0, 200.5)"
330,291,True,"(1815.5, 791.0)"
330,124,False,"(1258.0, 416.5)"
330,204,True,"(1812.5, 604.5)"
330,255,False,"(348.0, 729.0)"
330,112,False,"(1327.5, 385.0)"
330,223,True,"(1813.0, 666.5)"
330,154,False,"(1259.0, 479.0)"
330,353,False,"(1560.0, 915.0)"
330,247,False,"(117.5, 701.5)"
330,8,False,"(1482.0, 166.5)"
330,187,False,"(187.0, 566.5)"
330,151,False,"(1556.0, 475.5)"
330,40,False,"(1255.5, 232.5)"
330,166,False,"(1711.5, 505.5)"
330,23,False,"(1482.0, 199.0)"
330,277,False,"(119.5, 763.5)"
330,192,True,"(1812.5, 575.5)"
330,295,False,"(119.0, 794.5)"
330,183,False,"(575.0, 563.0)"
360,209,False,"(1258.5, 610.5)"
360,323,False,"(1332.0, 855.5)"
360,132,True,"(112.5, 439.5)"
360,74,False,"(415.0, 311.0)"
360,233,False,"(1032.5, 673.5)"
360,119,False,"(111.5, 408.5)"
360,90,False,"(415.5, 342.0)"
360,340,True,"(1817.5, 885.0)"
360,393,False,"(807.0, 1063.0)"
360,354,False,"(1817.5, 915.0)"
360,43,False,"(644.0, 237.0)"
360,78,False,"(1483.5, 322.0)"
